Turn Number,Game 1 Player 1,Game 1 Player 2,Game 2 Player 1,Game 2 Player 2,Game 3 Player 1,Game 3 Player 2,Game 4 Player 1,Game 4 Player 2,Game 5 Player 1,Game 5 Player 2,Game 6 Player 1,Game 6 Player 2,Game 7 Player 1,Game 7 Player 2,Game 8 Player 1,Game 8 Player 2,Game 9 Player 1,Game 9 Player 2,Game 10 Player 1,Game 10 Player 2,Game 11 Player 1,Game 11 Player 2,Game 12 Player 1,Game 12 Player 2,Game 13 Player 1,Game 13 Player 2,Game 14 Player 1,Game 14 Player 2,Game 15 Player 1,Game 15 Player 2,Game 16 Player 1,Game 16 Player 2,Game 17 Player 1,Game 17 Player 2,Game 18 Player 1,Game 18 Player 2,Game 19 Player 1,Game 19 Player 2,Game 20 Player 1,Game 20 Player 2,Game 21 Player 1,Game 21 Player 2,Game 22 Player 1,Game 22 Player 2,Game 23 Player 1,Game 23 Player 2,Game 24 Player 1,Game 24 Player 2,Game 25 Player 1,Game 25 Player 2,Game 26 Player 1,Game 26 Player 2,Game 27 Player 1,Game 27 Player 2,Game 28 Player 1,Game 28 Player 2,
Turn 625,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 16, 36, 0, 52, 0, 52, 5, 47, 26, 26, 26, 26, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 44, 8, 52, 0, 0, 52, 
Turn 626,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 17, 35, 0, 52, 0, 52, 5, 47, 27, 25, 27, 25, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 44, 8, 52, 0, 0, 52, 
Turn 627,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 18, 34, 0, 52, 0, 52, 6, 46, 28, 24, 30, 22, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 44, 8, 52, 0, 0, 52, 
Turn 628,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 17, 35, 0, 52, 0, 52, 6, 46, 29, 23, 31, 21, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 45, 7, 52, 0, 0, 52, 
Turn 629,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 19, 33, 0, 52, 0, 52, 6, 46, 30, 22, 30, 22, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 46, 6, 52, 0, 0, 52, 
Turn 630,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 19, 33, 0, 52, 0, 52, 7, 45, 27, 25, 29, 23, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 47, 5, 52, 0, 0, 52, 
Turn 631,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 20, 32, 0, 52, 0, 52, 8, 44, 27, 25, 30, 22, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 20, 32, 45, 7, 52, 0, 0, 52, 
Turn 632,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 8, 44, 27, 25, 29, 23, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 19, 33, 45, 7, 52, 0, 0, 52, 
Turn 633,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 8, 44, 28, 24, 28, 24, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 46, 6, 52, 0, 0, 52, 
Turn 634,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 9, 43, 27, 25, 27, 25, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 42, 10, 52, 0, 0, 52, 
Turn 635,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 10, 42, 28, 24, 26, 26, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 42, 10, 52, 0, 0, 52, 
Turn 636,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 11, 41, 27, 25, 24, 28, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 43, 9, 52, 0, 0, 52, 
Turn 637,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 9, 43, 26, 26, 24, 28, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 44, 8, 52, 0, 0, 52, 
Turn 638,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 23, 29, 0, 52, 0, 52, 9, 43, 29, 23, 25, 27, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 45, 7, 52, 0, 0, 52, 
Turn 639,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 23, 29, 0, 52, 0, 52, 10, 42, 28, 24, 24, 28, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 46, 6, 52, 0, 0, 52, 
Turn 640,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 23, 29, 0, 52, 0, 52, 11, 41, 27, 25, 25, 27, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 44, 8, 52, 0, 0, 52, 
Turn 641,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 24, 28, 0, 52, 0, 52, 12, 40, 26, 26, 24, 28, 52, 0, 17, 35, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 44, 8, 52, 0, 0, 52, 
Turn 642,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 23, 29, 0, 52, 0, 52, 8, 44, 25, 27, 23, 29, 52, 0, 17, 35, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 45, 7, 52, 0, 0, 52, 
Turn 643,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 8, 44, 27, 25, 22, 30, 52, 0, 18, 34, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 44, 8, 52, 0, 0, 52, 
Turn 644,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 9, 43, 27, 25, 23, 29, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 25, 27, 43, 9, 52, 0, 0, 52, 
Turn 645,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 8, 44, 28, 24, 24, 28, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 27, 25, 43, 9, 52, 0, 0, 52, 
Turn 646,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 9, 43, 27, 25, 25, 27, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 27, 25, 43, 9, 52, 0, 0, 52, 
Turn 647,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 11, 41, 26, 26, 22, 30, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 44, 8, 52, 0, 0, 52, 
Turn 648,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 11, 41, 25, 27, 26, 26, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 27, 25, 43, 9, 52, 0, 0, 52, 
Turn 649,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 12, 40, 24, 28, 26, 26, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 26, 26, 42, 10, 52, 0, 0, 52, 
Turn 650,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 11, 41, 25, 27, 27, 25, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 27, 25, 40, 12, 52, 0, 0, 52, 
Turn 651,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 10, 42, 26, 26, 28, 24, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 26, 26, 40, 12, 52, 0, 0, 52, 
Turn 652,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 9, 43, 25, 27, 29, 23, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 25, 27, 41, 11, 52, 0, 0, 52, 
Turn 653,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 7, 45, 24, 28, 30, 22, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 42, 10, 52, 0, 0, 52, 
Turn 654,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 7, 45, 25, 27, 29, 23, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 43, 9, 52, 0, 0, 52, 
Turn 655,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 8, 44, 24, 28, 30, 22, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 42, 10, 52, 0, 0, 52, 
Turn 656,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 7, 45, 24, 28, 31, 21, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 41, 11, 52, 0, 0, 52, 
Turn 657,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 24, 28, 0, 52, 0, 52, 7, 45, 24, 28, 30, 22, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 41, 11, 52, 0, 0, 52, 
Turn 658,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 23, 29, 0, 52, 0, 52, 7, 45, 25, 27, 29, 23, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 41, 11, 52, 0, 0, 52, 
Turn 659,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 24, 28, 0, 52, 0, 52, 8, 44, 24, 28, 30, 22, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 42, 10, 52, 0, 0, 52, 
Turn 660,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 9, 43, 23, 29, 29, 23, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 43, 9, 52, 0, 0, 52, 
Turn 661,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 7, 45, 24, 28, 30, 22, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 44, 8, 52, 0, 0, 52, 
Turn 662,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 7, 45, 23, 29, 28, 24, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 45, 7, 52, 0, 0, 52, 
Turn 663,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 8, 44, 22, 30, 28, 24, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 664,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 9, 43, 21, 31, 29, 23, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 665,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 24, 28, 0, 52, 0, 52, 7, 45, 20, 32, 30, 22, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 49, 3, 52, 0, 0, 52, 
Turn 666,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 23, 29, 0, 52, 0, 52, 7, 45, 19, 33, 31, 21, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 667,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 8, 44, 18, 34, 30, 22, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 668,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 7, 45, 17, 35, 29, 23, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 669,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 7, 45, 17, 35, 26, 26, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 49, 3, 52, 0, 0, 52, 
Turn 670,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 7, 45, 17, 35, 25, 27, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 671,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 20, 32, 0, 52, 0, 52, 8, 44, 18, 34, 26, 26, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 20, 32, 49, 3, 52, 0, 0, 52, 
Turn 672,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 19, 33, 0, 52, 0, 52, 9, 43, 17, 35, 25, 27, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 19, 33, 49, 3, 52, 0, 0, 52, 
Turn 673,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 20, 32, 0, 52, 0, 52, 9, 43, 16, 36, 26, 26, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 20, 32, 49, 3, 52, 0, 0, 52, 
Turn 674,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 20, 32, 0, 52, 0, 52, 9, 43, 17, 35, 26, 26, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 675,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 20, 32, 0, 52, 0, 52, 10, 42, 16, 36, 26, 26, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 20, 32, 49, 3, 52, 0, 0, 52, 
Turn 676,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 11, 41, 15, 37, 27, 25, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 19, 33, 49, 3, 52, 0, 0, 52, 
Turn 677,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 20, 32, 0, 52, 0, 52, 10, 42, 16, 36, 28, 24, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 678,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 12, 40, 16, 36, 27, 25, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 679,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 20, 32, 0, 52, 0, 52, 12, 40, 16, 36, 30, 22, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 680,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 13, 39, 17, 35, 29, 23, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 681,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 12, 40, 16, 36, 28, 24, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 682,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 21, 31, 0, 52, 0, 52, 9, 43, 17, 35, 31, 21, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 683,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 22, 30, 0, 52, 0, 52, 8, 44, 18, 34, 28, 24, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 49, 3, 52, 0, 0, 52, 
Turn 684,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 6, 46, 17, 35, 29, 23, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 685,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 6, 46, 16, 36, 27, 25, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 686,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 7, 45, 20, 32, 27, 25, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 687,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 6, 46, 20, 32, 28, 24, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 49, 3, 52, 0, 0, 52, 
Turn 688,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 6, 46, 21, 31, 29, 23, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 689,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 6, 46, 22, 30, 30, 22, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 690,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 7, 45, 23, 29, 29, 23, 52, 0, 31, 21, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 691,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 9, 43, 24, 28, 28, 24, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 692,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 9, 43, 25, 27, 29, 23, 52, 0, 31, 21, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 25, 27, 49, 3, 52, 0, 0, 52, 
Turn 693,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 32, 20, 0, 52, 0, 52, 10, 42, 26, 26, 28, 24, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 694,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 9, 43, 25, 27, 29, 23, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 695,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 10, 42, 24, 28, 30, 22, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 696,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 8, 44, 23, 29, 31, 21, 52, 0, 31, 21, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 49, 3, 52, 0, 0, 52, 
Turn 697,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 8, 44, 23, 29, 32, 20, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 49, 3, 52, 0, 0, 52, 
Turn 698,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 9, 43, 23, 29, 32, 20, 52, 0, 31, 21, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 49, 3, 52, 0, 0, 52, 
Turn 699,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 8, 44, 24, 28, 32, 20, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 49, 3, 52, 0, 0, 52, 
Turn 700,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 7, 45, 23, 29, 33, 19, 52, 0, 33, 19, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 49, 3, 52, 0, 0, 52, 
